customer_id,gender,senior_citizen,partner,dependents,count,country,state,city,zip_code,lat_long,latitude,longitude,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,contract,tenure_months,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason
7034-THCT,Female,Yes,No,Yes,1,United States,California,West Laurenville,00858,"82.3829235, 82.631045",-58.449039,-171.834747,No,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,No,Bank transfer,One year,21,75.76,1590.96,Yes,1,76,7181,
5528-DNLA,Female,No,No,Yes,1,United States,California,Lake Carmen,14889,"-69.3990735, 51.217903",53.59687,-88.057678,No,No phone service,DSL,Yes,Yes,No internet service,Yes,No internet service,No,Yes,Electronic check,One year,72,116.75,8406.0,No,0,66,3153,
7643-OQXR,Male,Yes,Yes,No,1,United States,California,East Travis,61202,"87.1859445, -27.140638",-1.7925935,29.399145,Yes,No phone service,No,No,No,No,No internet service,No internet service,No internet service,Yes,Mailed check,One year,5,108.01,540.05,No,0,35,6178,
8912-ORCE,Female,Yes,Yes,No,1,United States,California,New Melissa,44092,"-5.032428, -121.914763",-65.655786,-26.798461,No,No,DSL,Yes,No,No,Yes,No internet service,Yes,Yes,Mailed check,Two year,26,63.92,1661.92,No,0,46,5795,
8263-OLOX,Male,No,Yes,Yes,1,United States,California,North Ryanville,79871,"-31.391622, -15.937068",-81.0461745,154.369865,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Credit card,One year,4,46.74,186.96,No,0,32,6488,
4116-FKII,Female,No,No,No,1,United States,California,Garyburgh,78463,"43.7838655, -98.703472",-63.1046985,155.551723,Yes,Yes,No,No,No,No,Yes,No,No internet service,No,Bank transfer,Two year,59,69.15,4079.85,No,0,38,5970,
6258-KHZK,Female,Yes,No,Yes,1,United States,California,Foxberg,57490,"14.1045015, 71.403717",-11.9656585,135.90695,Yes,No phone service,No,No internet service,No,No,Yes,Yes,No internet service,Yes,Bank transfer,One year,13,23.19,301.47,Yes,1,99,5157,Competitor made better offer
9160-WKQR,Female,Yes,Yes,No,1,United States,California,West Kristin,08696,"-48.327295, 29.136367",-45.343316,-78.909134,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No,Yes,Electronic check,Two year,2,100.23,200.46,No,0,85,5346,
4173-WLQM,Male,No,No,Yes,1,United States,California,East Kimberly,66026,"49.580066, -145.771611",-70.923472,53.162896,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,No,Electronic check,Month-to-month,45,100.37,4516.65,Yes,1,33,7904,Moved
2330-KFLK,Female,Yes,Yes,Yes,1,United States,California,South Jason,58918,"-34.677124, -3.251801",-48.243069,-105.980131,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,Yes,No,Bank transfer,Month-to-month,25,68.66,1716.5,Yes,1,72,4709,Price too high
9638-TXJN,Female,Yes,Yes,No,1,United States,California,Hernandezshire,61570,"65.1202625, 87.161780",-4.5703895,63.47312,No,No,Fiber optic,No,No internet service,No,Yes,No,No internet service,Yes,Electronic check,One year,58,59.91,3474.78,No,0,68,5940,
1710-PVMV,Male,No,No,No,1,United States,California,New Davidbury,57863,"60.950224, -48.385826",-68.7721265,-174.761951,No,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,No,Credit card,Two year,63,114.31,7201.53,Yes,1,95,3571,Competitor made better offer
3075-AGTF,Male,Yes,No,No,1,United States,California,Lake Tanya,59498,"74.168709, -85.783776",12.810318,-50.539574,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,No internet service,No,Mailed check,Month-to-month,7,77.66,543.62,Yes,1,68,7627,Price too high
5050-GWMD,Female,No,No,Yes,1,United States,California,Henryberg,02064,"55.294575, 45.749979",-9.003443,-113.923544,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Yes,Credit card,One year,70,83.28,5829.6,Yes,1,15,3154,Price too high
3540-KTEK,Female,Yes,Yes,Yes,1,United States,California,Lake Timothy,34248,"-11.068598, -78.924569",-7.3972165,122.808688,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,Yes,Yes,Credit card,Two year,22,103.73,2282.06,Yes,1,42,3035,Competitor made better offer
1946-ZMKI,Male,No,Yes,No,1,United States,California,East Christina,23559,"20.489712, 81.721845",45.2952765,-146.123765,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Mailed check,Two year,63,84.13,5300.19,No,0,78,4163,
1582-JKZT,Female,Yes,No,No,1,United States,California,Maldonadofort,24354,"-17.180859, 122.461728",57.955957,75.519194,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,No internet service,Yes,Bank transfer,One year,24,80.43,1930.32,Yes,1,11,5093,
6609-WJSH,Female,Yes,Yes,Yes,1,United States,California,East Katherine,78412,"68.629099, -116.799585",-9.5179895,147.505566,No,No,Fiber optic,No,No,Yes,Yes,No,No,Yes,Bank transfer,One year,58,100.23,5813.34,No,0,42,3325,
8725-MMRV,Male,No,No,Yes,1,United States,California,West Tonya,75523,"-19.6440145, -67.706839",6.965403,-141.033484,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,No,Bank transfer,Two year,71,102.68,7290.28,Yes,1,24,2529,Competitor made better offer
3318-YBKI,Female,No,No,No,1,United States,California,Timothyberg,98662,"85.9408975, 131.845229",24.7076355,-133.357817,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,No,Mailed check,Two year,46,111.56,5131.76,No,0,81,4516,
0883-PZJQ,Male,Yes,Yes,Yes,1,United States,California,Melissaside,81997,"-71.0514565, -123.018541",-76.0122615,93.193674,Yes,No phone service,No,Yes,No internet service,No,No,No internet service,No internet service,Yes,Bank transfer,Month-to-month,67,94.35,6321.45,No,0,29,7065,
2136-AJSN,Female,No,Yes,Yes,1,United States,California,South Charlesfurt,24579,"-76.4116775, -146.062382",-16.3417235,148.418922,No,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,No,Electronic check,One year,54,95.43,5153.22,No,0,80,4538,
2797-RJFN,Female,Yes,No,No,1,United States,California,West Shannon,32947,"-30.8024825, 118.298630",78.161963,170.762313,Yes,Yes,No,No internet service,No,No,Yes,No internet service,No internet service,No,Mailed check,Two year,5,111.65,558.25,Yes,1,5,6472,Moved
0976-THBS,Female,Yes,Yes,No,1,United States,California,Hooperbury,78795,"-84.009181, 155.826462",-88.581511,57.73774,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,Yes,Bank transfer,One year,58,96.24,5581.92,No,0,50,2725,
7470-RHGL,Female,Yes,Yes,Yes,1,United States,California,North Aaronhaven,84996,"-6.3326215, -172.808590",78.341348,-5.593455,No,No phone service,No,Yes,No,No internet service,Yes,No,Yes,No,Electronic check,Month-to-month,60,49.56,2973.6,Yes,1,0,5410,
9231-WFUD,Female,No,No,Yes,1,United States,California,New Jonathanland,50357,"-43.433434, -15.681868",56.343324,-73.578212,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,No internet service,Yes,Mailed check,Two year,71,33.69,2391.99,No,0,65,3532,
3335-KZML,Female,No,Yes,No,1,United States,California,North Colleen,63379,"6.868676, 113.122201",-23.820571,159.694051,Yes,No,DSL,No,Yes,No internet service,No internet service,No,Yes,Yes,Mailed check,Month-to-month,29,116.12,3367.48,Yes,1,41,3661,Price too high
7216-ZFAC,Female,No,No,No,1,United States,California,Michaelland,07184,"88.8870605, -157.387108",-13.7764495,8.998314,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Yes,Mailed check,Two year,69,37.36,2577.84,No,0,90,7540,
3977-OQOC,Male,No,Yes,No,1,United States,California,Lake Stevenmouth,17402,"-59.491775, 0.306162",-15.1742715,89.981868,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,Yes,Yes,Bank transfer,Month-to-month,12,94.81,1137.72,No,0,23,6226,
4192-AVSC,Female,Yes,No,Yes,1,United States,California,Cindybury,12548,"85.7749875, -25.602881",-2.7403655,-102.083447,No,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,No,Electronic check,Two year,50,105.2,5260.0,Yes,1,75,6108,
1684-CPKL,Female,Yes,Yes,Yes,1,United States,California,New Robertmouth,29367,"-37.8988065, 90.251036",55.8706115,114.83556,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No,Yes,Credit card,Month-to-month,51,86.08,4390.08,Yes,1,53,7706,
5912-TVNC,Male,Yes,No,Yes,1,United States,California,Lake Michele,49812,"21.3529715, 59.879316",-20.203707,-74.152381,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,Yes,Yes,Bank transfer,One year,21,31.45,660.45,No,0,72,4026,
3127-OHFZ,Female,Yes,No,Yes,1,United States,California,Andrewsview,71583,"-36.0460435, -33.829858",-2.3110245,62.378276,No,No,DSL,No,Yes,No,No internet service,No,No,No,Credit card,Month-to-month,11,69.26,761.86,No,0,42,6001,
6327-RCVA,Female,No,No,Yes,1,United States,California,West Brooke,50093,"43.456964, 135.276415",26.207142,-134.335733,No,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,No,Mailed check,Two year,52,99.07,5151.64,Yes,1,41,5161,
4869-YFXX,Male,No,No,No,1,United States,California,Robertoberg,47307,"-25.575842, 148.197006",8.3044995,42.051824,Yes,Yes,DSL,No,No,No internet service,No,No internet service,Yes,Yes,Credit card,One year,25,53.02,1325.5,Yes,1,16,5830,Moved
3880-CQGE,Female,Yes,No,Yes,1,United States,California,Lake Davidbury,76948,"20.3698195, 95.809548",-41.646937,-103.273848,No,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Yes,Credit card,Two year,42,84.66,3555.72,No,0,61,6768,
9828-MRAZ,Male,Yes,No,Yes,1,United States,California,Cynthiaburgh,77398,"46.0646695, 112.735943",73.1714995,100.065647,No,Yes,No,No,No,No internet service,No,No internet service,No,Yes,Bank transfer,Month-to-month,9,72.59,653.31,No,0,49,4054,
0738-CFZD,Female,Yes,Yes,No,1,United States,California,Brownland,56762,"47.749936, 133.963924",39.3501245,-27.651888,Yes,No,DSL,Yes,Yes,No,No,No internet service,No internet service,Yes,Electronic check,Month-to-month,44,51.1,2248.4,No,0,81,3019,
0229-KLWQ,Male,Yes,No,Yes,1,United States,California,South Courtney,18442,"25.026172, -42.527263",36.1225825,92.537422,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,No,Electronic check,One year,63,113.72,7164.36,Yes,1,68,3373,Moved
8542-SEYW,Male,Yes,No,No,1,United States,California,North Clarence,82380,"6.5454635, -66.456707",-44.967406,-94.85986,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,No,Yes,Bank transfer,Month-to-month,43,97.54,4194.22,Yes,1,28,2780,Moved
2463-UAAD,Female,Yes,Yes,Yes,1,United States,California,Clarkfort,28028,"11.587075, 156.512437",-14.2429165,115.73031,No,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,No,Bank transfer,Month-to-month,64,24.29,1554.56,Yes,1,7,4736,Competitor made better offer
3073-GGZU,Male,Yes,No,No,1,United States,California,South Ryanton,64019,"65.527118, -129.641912",35.299458,115.307581,Yes,No phone service,No,Yes,No internet service,Yes,No,No,No,No,Credit card,Two year,19,87.26,1657.94,Yes,1,90,3741,
4125-ESSU,Male,No,Yes,No,1,United States,California,North Stephaniemouth,21023,"4.5984335, 156.917262",-4.2153195,51.972138,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,Yes,Credit card,Month-to-month,64,23.27,1489.28,Yes,1,66,2173,Price too high
8591-KTIO,Female,Yes,Yes,Yes,1,United States,California,Lake Kimberly,29899,"41.6654475, -67.936688",65.722498,-101.470686,No,Yes,Fiber optic,No,No,No internet service,No internet service,No,No,Yes,Electronic check,Two year,34,63.7,2165.8,No,0,99,7594,
8661-NNVS,Male,Yes,No,No,1,United States,California,Mooreshire,72674,"-22.828026, -76.659697",75.9673885,-99.393741,No,Yes,No,Yes,Yes,No,No internet service,Yes,No internet service,Yes,Bank transfer,Two year,48,86.47,4150.56,Yes,1,35,4756,
1650-CJUU,Female,Yes,Yes,No,1,United States,California,East Richardmouth,37727,"27.959414, -50.629486",-57.033692,-166.694228,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Bank transfer,Month-to-month,12,36.96,443.52,Yes,1,10,7774,Moved
1528-GQXF,Female,Yes,Yes,No,1,United States,California,Delgadoside,98716,"-87.7098865, -134.542151",50.4012155,12.763142,No,No phone service,No,No internet service,No,No,No internet service,Yes,No,No,Mailed check,Two year,11,99.96,1099.56,Yes,1,79,4672,
3572-KIYL,Female,No,No,No,1,United States,California,West Jeffrey,76470,"-78.828648, -132.426166",20.737084,131.248904,No,No phone service,No,Yes,Yes,No internet service,No,Yes,Yes,No,Electronic check,One year,12,79.09,949.08,No,0,8,2062,
4240-DMQM,Male,Yes,Yes,No,1,United States,California,Port Dominique,05884,"-18.0243805, -169.864614",50.15247,177.528212,No,No,No,No,No,No,Yes,Yes,No internet service,No,Mailed check,One year,14,42.76,598.64,No,0,92,4335,
0801-SAOW,Male,No,No,No,1,United States,California,Port Robert,42742,"-35.194879, 136.147438",-63.4291705,162.514449,Yes,No phone service,No,Yes,No internet service,Yes,No,No,No internet service,No,Bank transfer,One year,17,47.41,805.97,No,0,24,5132,
4985-BIMH,Male,Yes,No,No,1,United States,California,Ethanville,07829,"87.902946, -147.682219",-38.1034845,-132.805972,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Yes,Credit card,One year,53,71.63,3796.39,Yes,1,68,5558,Competitor made better offer
2221-CGXK,Female,Yes,Yes,Yes,1,United States,California,Lake Haley,03945,"-75.5616185, 15.627159",-53.424015,-34.858342,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,No,No,Mailed check,One year,42,46.25,1942.5,No,0,57,4483,
6496-ZAMK,Female,Yes,No,Yes,1,United States,California,Janetview,37764,"-64.624553, 4.204633",-53.5457515,-130.168225,No,No,Fiber optic,No internet service,No,No,Yes,No internet service,No,No,Mailed check,Two year,62,90.1,5586.2,No,0,70,4100,
5540-HCLR,Male,No,Yes,Yes,1,United States,California,Shaneport,91581,"-24.460093, -0.480740",-83.451279,26.670834,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,No internet service,No,Bank transfer,One year,40,25.62,1024.8,Yes,1,25,2240,Moved
4903-UUDH,Male,Yes,Yes,No,1,United States,California,Danielville,04367,"71.0662285, 28.073360",-68.362806,157.862057,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,No,Electronic check,Month-to-month,18,67.65,1217.7,No,0,36,2187,
3140-AYBG,Male,No,No,Yes,1,United States,California,Laraport,74269,"40.713228, 166.756209",82.260565,-86.093409,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,No,Credit card,Month-to-month,63,60.14,3788.82,Yes,1,71,2998,
0769-VHVT,Male,Yes,Yes,No,1,United States,California,Kevintown,22195,"21.402533, 126.992997",78.53943,-162.414705,No,Yes,No,No internet service,No internet service,Yes,No internet service,No internet service,Yes,No,Mailed check,One year,8,103.49,827.92,Yes,1,93,5715,
5687-KAAP,Male,No,No,No,1,United States,California,New Johnbury,74303,"-86.362660, -52.309884",9.651306,154.999807,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No internet service,No,Credit card,One year,8,91.84,734.72,No,0,45,5542,
9956-TAGG,Female,Yes,Yes,No,1,United States,California,Port Randyfort,34606,"76.197090, 158.241068",-24.474571,41.29939,No,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No,No,Electronic check,Two year,33,97.08,3203.64,Yes,1,37,2611,Moved
7164-SMFO,Male,Yes,No,Yes,1,United States,California,New Catherineberg,85097,"56.2163485, 37.373002",67.2021945,-91.688813,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Electronic check,One year,41,35.67,1462.47,Yes,1,29,3433,
9462-RQGN,Female,Yes,Yes,Yes,1,United States,California,Port Joseph,60973,"84.1752375, -116.699530",66.360981,43.22268,Yes,No,DSL,Yes,No,No internet service,Yes,No,Yes,No,Electronic check,One year,53,117.81,6243.93,Yes,1,51,6630,
3291-VUEE,Male,No,No,No,1,United States,California,Port Susan,06837,"-41.954850, -77.321944",-25.7250215,144.687335,No,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,No,Electronic check,One year,45,51.75,2328.75,Yes,1,59,7648,Moved
6892-DVWU,Female,No,Yes,Yes,1,United States,California,East Jeffrey,51582,"17.4163725, 22.022590",-43.410838,-66.206597,Yes,No phone service,No,No,Yes,Yes,No,Yes,Yes,No,Bank transfer,Month-to-month,51,51.22,2612.22,No,0,6,4726,
4851-SIEB,Female,Yes,No,Yes,1,United States,California,West Allisonstad,00820,"-77.114213, 85.126073",44.541257,-135.840264,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Bank transfer,One year,15,53.67,805.05,Yes,1,51,6108,Price too high
6483-CTTH,Female,No,No,Yes,1,United States,California,Morganborough,51770,"53.9123985, -103.215876",64.414317,106.544804,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,No,No,Mailed check,Two year,18,95.83,1724.94,No,0,14,4233,
3429-OKEX,Female,Yes,Yes,No,1,United States,California,Sotofurt,17129,"-72.8559725, -12.872345",-54.4269775,71.002207,Yes,No,No,Yes,No internet service,Yes,No,No internet service,No,Yes,Credit card,Two year,12,29.07,348.84,Yes,1,94,2652,
7599-TNRO,Male,No,No,No,1,United States,California,East Wendy,71372,"45.1925895, -52.327751",-51.83469,48.994025,No,Yes,DSL,Yes,No,No,Yes,No,No,Yes,Electronic check,Two year,45,78.13,3515.85,No,0,70,4174,
9267-XYNV,Male,Yes,No,No,1,United States,California,Lake Jameschester,37777,"53.166147, 1.940174",85.2511285,119.20708,No,No phone service,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,Yes,Electronic check,Month-to-month,46,100.69,4631.74,No,0,16,5497,
3355-VQFA,Male,No,No,No,1,United States,California,Michellefurt,52696,"-75.6186605, -24.211647",-23.5429165,-40.770461,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No internet service,No,Bank transfer,Month-to-month,29,99.47,2884.63,No,0,55,3264,
8761-MTSJ,Male,Yes,No,Yes,1,United States,California,Thompsonfurt,82087,"77.901039, 118.334868",43.1898725,2.882631,Yes,No,No,Yes,Yes,Yes,Yes,No,No internet service,No,Credit card,One year,42,95.46,4009.32,Yes,1,55,5523,Competitor made better offer
0142-KEGR,Female,Yes,Yes,No,1,United States,California,Ruthhaven,21196,"-76.4024495, -63.238707",65.2807265,-161.781463,No,No phone service,DSL,Yes,No,No,Yes,No internet service,No internet service,No,Credit card,One year,56,95.58,5352.48,Yes,1,32,7891,Competitor made better offer
